datetime,value_token,wallet
2025-07-22T18:14:11+00:00,771450.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-22T15:25:59+00:00,412160.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-22T15:25:35+00:00,432250.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-22T15:24:59+00:00,250900.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-21T20:27:11+00:00,431550.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-21T16:53:35+00:00,245216.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-21T10:59:11+00:00,23000000.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-21T10:59:11+00:00,2000000.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-18T21:25:59+00:00,403900.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-18T17:09:11+00:00,347802.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-18T09:16:23+00:00,445200.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-18T09:13:59+00:00,333450.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-17T17:33:35+00:00,324198.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-17T16:55:35+00:00,334650.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-17T09:29:11+00:00,321600.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-16T19:42:23+00:00,322800.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-16T13:39:23+00:00,301500.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-15T19:33:11+00:00,604563.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-14T07:43:35+00:00,328350.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-14T07:43:35+00:00,328950.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-11T16:32:23+00:00,327900.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-10T13:51:23+00:00,184920.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-10T13:50:59+00:00,174060.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-07-10T13:40:35+00:00,557544.0,0x59a0f98345f54bab245a043488ece7fcecd7b596
2025-08-07T23:39:59+00:00,1195584.0,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb
2025-08-07T23:30:11+00:00,218016.524399,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb
2025-08-07T23:26:47+00:00,138154.753963,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb
